Wall time;Step;Value
1615723096.0541308;24964;0.642869949
1615723387.3445346;25009;0.655896425
1615723644.8923564;25048;0.687777638
1615724206.519331;25134;0.670774102
1615724692.964714;25207;0.667353153
1615724855.7323396;25232;0.636605263
1615724930.3621209;25245;0.67416811
1615724977.6707644;25254;0.670138776
1615725516.205692;25333;0.656491339
1615725909.0244718;25392;0.606708527
1615726683.2920694;25506;0.625756621
1615726739.438877;25521;0.610549212
1615727072.6309307;25573;0.634656847
1615727244.880828;25600;0.664577127
1615727661.982692;25662;0.616104543
1615727834.117087;25687;0.589233577
1615728395.4250598;25776;0.650928199
1615728637.9446168;25813;0.579038441
1615728869.2860746;25848;0.64657259
1615728989.9619281;25864;0.655536711
1615729114.6673126;25881;0.628651381
1615729387.2304778;25922;0.595258296
1615730057.350603;26030;0.627536297
1615730163.2690673;26046;0.656082332
1615730282.3221023;26067;0.656867146
1615730303.5681167;26076;0.710022688
1615730393.797122;26092;0.604647994
1615730760.819426;26155;0.670930684
1615730762.5158913;26156;0.700741649
1615730857.402004;26170;0.645897746
1615731563.9905028;26280;0.632397592
1615731651.3328397;26293;0.654279172
1615731735.4447603;26304;0.613652885
1615732345.0960002;26394;0.670080125
1615732419.7520514;26404;0.655804098
1615732859.4580953;26471;0.64340502
1615733179.245543;26513;0.648758054
1615734284.5471866;26671;0.734605074
1615734574.4249043;26709;0.722509205
1615734932.4590023;26755;0.726964951
1615734952.700533;26757;0.716338754
1615735214.4695165;26797;0.702724874
1615735222.945028;26798;0.677241325
1615735228.7855566;26799;0.698278427
1615735334.4373062;26815;0.69251591
1615735426.2960804;26828;0.678597271
1615735436.76885;26830;0.700785816
